symbol,fundingTime,fundingRate,settlement
ADAUSD_PERP,2021-01-30 08:00:00,0.00064634,COIN
ADAUSD_PERP,2021-01-30 16:00:00,0.00049905,COIN
ADAUSD_PERP,2021-01-31 00:00:00,0.0004644,COIN
ADAUSD_PERP,2021-01-31 08:00:00,0.00083371,COIN
ADAUSD_PERP,2021-01-31 16:00:00,0.00115771,COIN
ADAUSD_PERP,2021-02-01 00:00:00,0.00106704,COIN
ADAUSD_PERP,2021-02-01 08:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-01 16:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-02 00:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-02 08:00:00,-0.00157883,COIN
ADAUSD_PERP,2021-02-02 16:00:00,-0.00154278,COIN
ADAUSD_PERP,2021-02-03 00:00:00,-0.00082224,COIN
ADAUSD_PERP,2021-02-03 08:00:00,-0.00077089,COIN
ADAUSD_PERP,2021-02-03 16:00:00,-0.00019037,COIN
ADAUSD_PERP,2021-02-04 00:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-04 08:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-04 16:00:00,0.0008717000000000001,COIN
ADAUSD_PERP,2021-02-05 00:00:00,0.00077714,COIN
ADAUSD_PERP,2021-02-05 08:00:00,0.00091418,COIN
ADAUSD_PERP,2021-02-05 16:00:00,0.00036698,COIN
ADAUSD_PERP,2021-02-06 00:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-06 08:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-06 16:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-07 00:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-07 08:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-07 16:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-08 00:00:00,6.373e-05,COIN
ADAUSD_PERP,2021-02-08 08:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-08 16:00:00,0.00119723,COIN
ADAUSD_PERP,2021-02-09 00:00:00,0.00057403,COIN
ADAUSD_PERP,2021-02-09 08:00:00,0.00036618,COIN
ADAUSD_PERP,2021-02-09 16:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-10 00:00:00,0.00060453,COIN
ADAUSD_PERP,2021-02-10 08:00:00,0.00150361,COIN
ADAUSD_PERP,2021-02-10 16:00:00,0.00053023,COIN
ADAUSD_PERP,2021-02-11 00:00:00,0.00071045,COIN
ADAUSD_PERP,2021-02-11 08:00:00,0.00101201,COIN
ADAUSD_PERP,2021-02-11 16:00:00,0.00151793,COIN
ADAUSD_PERP,2021-02-12 00:00:00,0.00084908,COIN
ADAUSD_PERP,2021-02-12 08:00:00,0.00062436,COIN
ADAUSD_PERP,2021-02-12 16:00:00,0.0015545,COIN
ADAUSD_PERP,2021-02-13 00:00:00,0.00149337,COIN
ADAUSD_PERP,2021-02-13 08:00:00,0.00079672,COIN
ADAUSD_PERP,2021-02-13 16:00:00,0.00053052,COIN
ADAUSD_PERP,2021-02-14 00:00:00,0.00115385,COIN
ADAUSD_PERP,2021-02-14 08:00:00,0.00180489,COIN
ADAUSD_PERP,2021-02-14 16:00:00,0.00211143,COIN
ADAUSD_PERP,2021-02-15 00:00:00,0.00115761,COIN
ADAUSD_PERP,2021-02-15 08:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-15 16:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-16 00:00:00,0.00038733,COIN
ADAUSD_PERP,2021-02-16 08:00:00,0.00063003,COIN
ADAUSD_PERP,2021-02-16 16:00:00,0.00055342,COIN
ADAUSD_PERP,2021-02-17 00:00:00,0.00044024,COIN
ADAUSD_PERP,2021-02-17 08:00:00,0.00087016,COIN
ADAUSD_PERP,2021-02-17 16:00:00,0.00165093,COIN
ADAUSD_PERP,2021-02-18 00:00:00,0.00192111,COIN
ADAUSD_PERP,2021-02-18 08:00:00,0.00161059,COIN
ADAUSD_PERP,2021-02-18 16:00:00,0.00160865,COIN
ADAUSD_PERP,2021-02-19 00:00:00,0.00125909,COIN
ADAUSD_PERP,2021-02-19 08:00:00,0.00232892,COIN
ADAUSD_PERP,2021-02-19 16:00:00,0.00293144,COIN
ADAUSD_PERP,2021-02-20 00:00:00,0.00250591,COIN
ADAUSD_PERP,2021-02-20 08:00:00,0.00282756,COIN
ADAUSD_PERP,2021-02-20 16:00:00,0.00267362,COIN
ADAUSD_PERP,2021-02-21 00:00:00,0.00011997,COIN
ADAUSD_PERP,2021-02-21 08:00:00,0.00092105,COIN
ADAUSD_PERP,2021-02-21 16:00:00,0.00111101,COIN
ADAUSD_PERP,2021-02-22 00:00:00,0.00098382,COIN
ADAUSD_PERP,2021-02-22 08:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-22 16:00:00,-0.00024078,COIN
ADAUSD_PERP,2021-02-23 00:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-23 08:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-23 16:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-24 00:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-24 08:00:00,-1.444e-05,COIN
ADAUSD_PERP,2021-02-24 16:00:00,-5.472e-05,COIN
ADAUSD_PERP,2021-02-25 00:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-25 08:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-25 16:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-26 00:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-26 08:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-26 16:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-27 00:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-27 08:00:00,0.0003537,COIN
ADAUSD_PERP,2021-02-27 16:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-28 00:00:00,0.0001,COIN
ADAUSD_PERP,2021-02-28 08:00:00,-0.00028027,COIN
ADAUSD_PERP,2021-02-28 16:00:00,-6.364e-05,COIN
ADAUSD_PERP,2021-03-01 00:00:00,-3.603e-05,COIN
ADAUSD_PERP,2021-03-01 08:00:00,0.0001,COIN
ADAUSD_PERP,2021-03-01 16:00:00,0.0001,COIN
ADAUSD_PERP,2021-03-02 00:00:00,0.0001,COIN
ADAUSD_PERP,2021-03-02 08:00:00,0.0001,COIN
ADAUSD_PERP,2021-03-02 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-08 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-08 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-09 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-09 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-09 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-10 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-10 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-10 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-11 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-11 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-11 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-12 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-12 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-12 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-13 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-13 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-13 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-14 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-14 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-14 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-15 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-15 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-15 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-16 00:00:00,0.00045319,COIN
LTCUSD_PERP,2020-09-16 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-16 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-17 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-17 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-17 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-18 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-18 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-18 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-19 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-19 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-19 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-20 00:00:00,0.00033839,COIN
LTCUSD_PERP,2020-09-20 08:00:00,0.00018976,COIN
LTCUSD_PERP,2020-09-20 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-21 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-21 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-21 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-22 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-22 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-22 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-23 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-23 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-23 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-24 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-24 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-24 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-25 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-25 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-25 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-26 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-26 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-26 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-27 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-27 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-27 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-28 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-28 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-28 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-29 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-29 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-29 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-30 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-30 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-09-30 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-01 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-01 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-01 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-02 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-02 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-02 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-03 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-03 08:00:00,0.00070028,COIN
LTCUSD_PERP,2020-10-03 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-04 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-04 08:00:00,0.00022611,COIN
LTCUSD_PERP,2020-10-04 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-05 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-05 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-05 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-06 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-06 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-06 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-07 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-07 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-07 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-08 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-08 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-08 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-09 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-09 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-09 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-10 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-10 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-10 16:00:00,0.00011466,COIN
LTCUSD_PERP,2020-10-11 00:00:00,0.00010531,COIN
LTCUSD_PERP,2020-10-11 08:00:00,0.00063709,COIN
LTCUSD_PERP,2020-10-11 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-12 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-12 08:00:00,0.00011352,COIN
LTCUSD_PERP,2020-10-12 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-13 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-13 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-13 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-14 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-14 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-14 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-15 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-15 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-15 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-16 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-16 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-16 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-17 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-17 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-17 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-18 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-18 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-18 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-19 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-19 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-19 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-20 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-20 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-20 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-21 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-21 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-21 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-22 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-22 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-22 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-23 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-23 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-23 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-24 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-24 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-24 16:00:00,0.00029431,COIN
LTCUSD_PERP,2020-10-25 00:00:00,0.00043958,COIN
LTCUSD_PERP,2020-10-25 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-25 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-26 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-26 08:00:00,0.00068402,COIN
LTCUSD_PERP,2020-10-26 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-27 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-27 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-27 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-28 00:00:00,0.00014387,COIN
LTCUSD_PERP,2020-10-28 08:00:00,0.00019801,COIN
LTCUSD_PERP,2020-10-28 16:00:00,0.00037939,COIN
LTCUSD_PERP,2020-10-29 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-29 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-29 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-30 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-30 08:00:00,0.00048776,COIN
LTCUSD_PERP,2020-10-30 16:00:00,0.00031202,COIN
LTCUSD_PERP,2020-10-31 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-10-31 08:00:00,0.00017787,COIN
LTCUSD_PERP,2020-10-31 16:00:00,0.00024419,COIN
LTCUSD_PERP,2020-11-01 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-01 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-01 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-02 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-02 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-02 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-03 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-03 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-03 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-04 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-04 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-04 16:00:00,0.00023381,COIN
LTCUSD_PERP,2020-11-05 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-05 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-05 16:00:00,0.00027111,COIN
LTCUSD_PERP,2020-11-06 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-06 08:00:00,0.00015877,COIN
LTCUSD_PERP,2020-11-06 16:00:00,0.00056594,COIN
LTCUSD_PERP,2020-11-07 00:00:00,0.00058195,COIN
LTCUSD_PERP,2020-11-07 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-07 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-08 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-08 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-08 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-09 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-09 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-09 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-10 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-10 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-10 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-11 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-11 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-11 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-12 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-12 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-12 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-13 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-13 08:00:00,0.00039122,COIN
LTCUSD_PERP,2020-11-13 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-14 00:00:00,0.00029303,COIN
LTCUSD_PERP,2020-11-14 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-14 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-15 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-15 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-15 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-16 00:00:00,0.00057653,COIN
LTCUSD_PERP,2020-11-16 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-16 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-17 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-17 08:00:00,0.00020533,COIN
LTCUSD_PERP,2020-11-17 16:00:00,0.00025486,COIN
LTCUSD_PERP,2020-11-18 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-18 08:00:00,0.00011089,COIN
LTCUSD_PERP,2020-11-18 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-19 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-19 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-19 16:00:00,0.00088022,COIN
LTCUSD_PERP,2020-11-20 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-20 08:00:00,0.00039761,COIN
LTCUSD_PERP,2020-11-20 16:00:00,0.00078323,COIN
LTCUSD_PERP,2020-11-21 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-21 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-21 16:00:00,0.00036482,COIN
LTCUSD_PERP,2020-11-22 00:00:00,0.00034228,COIN
LTCUSD_PERP,2020-11-22 08:00:00,0.00043653,COIN
LTCUSD_PERP,2020-11-22 16:00:00,0.00012213,COIN
LTCUSD_PERP,2020-11-23 00:00:00,0.00087176,COIN
LTCUSD_PERP,2020-11-23 08:00:00,0.00082182,COIN
LTCUSD_PERP,2020-11-23 16:00:00,0.00071943,COIN
LTCUSD_PERP,2020-11-24 00:00:00,0.00055027,COIN
LTCUSD_PERP,2020-11-24 08:00:00,0.00055193,COIN
LTCUSD_PERP,2020-11-24 16:00:00,0.00050529,COIN
LTCUSD_PERP,2020-11-25 00:00:00,0.0005626,COIN
LTCUSD_PERP,2020-11-25 08:00:00,0.00054304,COIN
LTCUSD_PERP,2020-11-25 16:00:00,0.00111111,COIN
LTCUSD_PERP,2020-11-26 00:00:00,0.00037723,COIN
LTCUSD_PERP,2020-11-26 08:00:00,0.00020357,COIN
LTCUSD_PERP,2020-11-26 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-27 00:00:00,-0.00014159,COIN
LTCUSD_PERP,2020-11-27 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-27 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-28 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-28 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-28 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-29 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-29 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-29 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-30 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-30 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-11-30 16:00:00,0.00031873,COIN
LTCUSD_PERP,2020-12-01 00:00:00,0.00047853,COIN
LTCUSD_PERP,2020-12-01 08:00:00,0.00135475,COIN
LTCUSD_PERP,2020-12-01 16:00:00,0.00013261,COIN
LTCUSD_PERP,2020-12-02 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-02 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-02 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-03 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-03 08:00:00,0.00013102,COIN
LTCUSD_PERP,2020-12-03 16:00:00,0.00042383,COIN
LTCUSD_PERP,2020-12-04 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-04 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-04 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-05 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-05 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-05 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-06 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-06 08:00:00,0.00022694,COIN
LTCUSD_PERP,2020-12-06 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-07 00:00:00,0.00022772,COIN
LTCUSD_PERP,2020-12-07 08:00:00,0.00021848,COIN
LTCUSD_PERP,2020-12-07 16:00:00,0.00020293,COIN
LTCUSD_PERP,2020-12-08 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-08 08:00:00,0.00011041,COIN
LTCUSD_PERP,2020-12-08 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-09 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-09 08:00:00,0.00012326,COIN
LTCUSD_PERP,2020-12-09 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-10 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-10 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-10 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-11 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-11 08:00:00,8.879e-05,COIN
LTCUSD_PERP,2020-12-11 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-12 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-12 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-12 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-13 00:00:00,-0.00027162,COIN
LTCUSD_PERP,2020-12-13 08:00:00,-3.989e-05,COIN
LTCUSD_PERP,2020-12-13 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-14 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-14 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-14 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-15 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-15 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-15 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-16 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-16 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-16 16:00:00,0.0001621,COIN
LTCUSD_PERP,2020-12-17 00:00:00,0.00025327,COIN
LTCUSD_PERP,2020-12-17 08:00:00,0.00036437,COIN
LTCUSD_PERP,2020-12-17 16:00:00,0.00074277,COIN
LTCUSD_PERP,2020-12-18 00:00:00,0.0002803,COIN
LTCUSD_PERP,2020-12-18 08:00:00,0.0006941,COIN
LTCUSD_PERP,2020-12-18 16:00:00,0.00054819,COIN
LTCUSD_PERP,2020-12-19 00:00:00,0.00017657,COIN
LTCUSD_PERP,2020-12-19 08:00:00,0.00024531,COIN
LTCUSD_PERP,2020-12-19 16:00:00,0.00071046,COIN
LTCUSD_PERP,2020-12-20 00:00:00,0.00086867,COIN
LTCUSD_PERP,2020-12-20 08:00:00,0.00024668,COIN
LTCUSD_PERP,2020-12-20 16:00:00,0.00051444,COIN
LTCUSD_PERP,2020-12-21 00:00:00,0.00020952,COIN
LTCUSD_PERP,2020-12-21 08:00:00,0.00043869999999999993,COIN
LTCUSD_PERP,2020-12-21 16:00:00,0.00017498,COIN
LTCUSD_PERP,2020-12-22 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-22 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-22 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-23 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-23 08:00:00,0.00010362,COIN
LTCUSD_PERP,2020-12-23 16:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-24 00:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-24 08:00:00,0.0001,COIN
LTCUSD_PERP,2020-12-24 16:00:00,0.0001,COIN
